DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2019/01/07 00:00:00+00,10:13:XX,1,2,1,2,1,410
2019/01/07 00:00:00+00,10:13:XX,1,2,1,2,1,411
2019/01/07 00:00:00+00,10:21:XX,4,1,1,2,1,412
2019/01/07 00:00:00+00,10:24:XX,2,1,1,2,1,413
2019/01/07 00:00:00+00,10:31:XX,1,2,1,1,1,414
2019/01/07 00:00:00+00,10:31:XX,1,2,1,2,1,415
2019/01/07 00:00:00+00,10:40:XX,3,1,1,2,1,416
2019/01/07 00:00:00+00,10:49:XX,1,1,1,2,1,417
2019/01/07 00:00:00+00,10:52:XX,1,1,1,2,1,418
2019/01/07 00:00:00+00,10:55:XX,2,1,1,5,1,419
2019/01/07 00:00:00+00,10:56:XX,2,1,1,2,1,420
2019/01/07 00:00:00+00,11:00:XX,1,2,1,1,1,421
2019/01/07 00:00:00+00,11:05:XX,1,2,1,2,1,422
2019/01/07 00:00:00+00,11:09:XX,1,1,1,2,1,423
2019/01/07 00:00:00+00,11:10:XX,1,2,1,1,1,424
2019/01/07 00:00:00+00,11:10:XX,1,2,1,2,1,425
2019/01/07 00:00:00+00,11:10:XX,3,2,1,2,1,426
2019/01/07 00:00:00+00,11:10:XX,3,2,1,2,1,427
2019/01/07 00:00:00+00,11:11:XX,1,2,1,2,1,428
2019/01/07 00:00:00+00,11:17:XX,1,2,1,2,1,429
2019/01/07 00:00:00+00,11:20:XX,1,1,1,2,1,430
2019/01/06 00:00:00+00,20:22:XX,1,2,1,5,1,431
2019/01/07 00:00:00+00,12:42:XX,1,2,1,1,1,432
2019/01/07 00:00:00+00,12:58:XX,1,1,1,2,1,433
2019/01/07 00:00:00+00,13:15:XX,2,2,1,2,1,434
2019/01/07 00:00:00+00,13:15:XX,1,1,1,1,1,435
2019/01/07 00:00:00+00,13:15:XX,1,2,1,5,1,436
2019/01/07 00:00:00+00,13:20:XX,1,1,1,2,1,437
2019/01/07 00:00:00+00,13:25:XX,1,2,1,2,1,438
2019/01/07 00:00:00+00,13:27:XX,1,1,1,2,1,439
2019/01/07 00:00:00+00,13:30:XX,1,2,1,1,1,440
2019/01/07 00:00:00+00,13:35:XX,1,2,1,2,1,441
2019/01/07 00:00:00+00,13:35:XX,1,1,1,1,1,442
2019/01/07 00:00:00+00,13:40:XX,1,1,1,2,1,443
2019/01/07 00:00:00+00,13:44:XX,1,2,1,2,1,444
2019/01/07 00:00:00+00,13:45:XX,1,1,1,1,1,445
2019/01/07 00:00:00+00,13:53:XX,1,1,1,2,1,446
2019/01/07 00:00:00+00,14:00:XX,1,1,1,2,1,447
2019/01/07 00:00:00+00,14:04:XX,2,1,1,2,1,448
2019/01/07 00:00:00+00,14:06:XX,1,1,1,2,1,449
2019/01/07 00:00:00+00,14:10:XX,1,2,1,1,1,450
2019/01/07 00:00:00+00,14:50:XX,1,1,1,3,1,451
2019/01/08 00:00:00+00,00:08:XX,2,1,1,1,1,452
2019/01/05 00:00:00+00,10:05:XX,1,1,1,2,1,453
2019/01/06 00:00:00+00,21:06:XX,1,1,1,2,1,454
2019/01/06 00:00:00+00,21:16:XX,6,1,1,1,1,455
2019/01/06 00:00:00+00,21:31:XX,1,1,1,2,1,456
2019/01/06 00:00:00+00,21:55:XX,1,2,1,1,1,457
2019/01/06 00:00:00+00,22:14:XX,1,2,1,1,1,458
2019/01/06 00:00:00+00,22:45:XX,1,1,1,1,1,459
2019/01/06 00:00:00+00,22:47:XX,6,2,1,1,1,460
2019/01/06 00:00:00+00,23:13:XX,3,1,1,2,1,461
2019/01/06 00:00:00+00,23:40:XX,1,2,1,1,1,462
2019/01/06 00:00:00+00,23:52:XX,1,1,1,2,1,463
2019/01/06 00:00:00+00,23:55:XX,1,2,1,3,5,464
2019/01/06 00:00:00+00,23:57:XX,1,1,1,1,1,465
2019/01/07 00:00:00+00,00:06:XX,1,1,1,1,1,466
2019/01/07 00:00:00+00,00:07:XX,2,2,1,1,4,467
2019/01/07 00:00:00+00,00:23:XX,6,1,1,5,1,468
2019/01/07 00:00:00+00,00:24:XX,1,1,1,1,1,469
2019/01/07 00:00:00+00,00:36:XX,1,1,1,2,1,470
2019/01/07 00:00:00+00,00:38:XX,1,1,1,1,1,471
2019/01/07 00:00:00+00,00:45:XX,1,2,1,1,1,472
2019/01/07 00:00:00+00,00:47:XX,1,1,1,1,1,473
2019/01/07 00:00:00+00,00:47:XX,1,2,1,1,1,474
2019/01/07 00:00:00+00,00:52:XX,2,1,1,4,5,475
2019/01/07 00:00:00+00,00:53:XX,1,1,1,5,1,476
2019/01/07 00:00:00+00,00:53:XX,1,1,1,1,1,477
2019/01/07 00:00:00+00,00:58:XX,1,1,1,1,1,478
2019/01/07 00:00:00+00,01:02:XX,1,2,1,1,1,479
2019/01/07 00:00:00+00,01:02:XX,4,1,1,3,5,480
2019/01/07 00:00:00+00,01:04:XX,2,1,1,1,1,481
2019/01/07 00:00:00+00,01:10:XX,1,1,1,5,1,482
2019/01/07 00:00:00+00,01:10:XX,1,1,1,2,1,483
2019/01/07 00:00:00+00,01:19:XX,1,1,1,1,1,484
2019/01/07 00:00:00+00,01:20:XX,3,1,1,1,1,485
2019/01/07 00:00:00+00,01:26:XX,1,1,1,1,1,486
2019/01/07 00:00:00+00,01:32:XX,3,1,1,1,1,487
2019/01/07 00:00:00+00,01:38:XX,1,2,1,3,1,488
2019/01/07 00:00:00+00,01:44:XX,4,2,1,1,1,489
2019/01/07 00:00:00+00,01:45:XX,1,1,2,5,1,490
2019/01/07 00:00:00+00,01:50:XX,1,2,1,1,1,491
2019/01/07 00:00:00+00,02:05:XX,1,1,1,1,1,492
2019/01/07 00:00:00+00,02:15:XX,1,1,1,5,1,493
2019/01/07 00:00:00+00,02:16:XX,1,1,1,3,1,494
2019/01/07 00:00:00+00,02:18:XX,2,1,1,2,1,495
2019/01/07 00:00:00+00,02:20:XX,3,1,1,1,1,496
2019/01/07 00:00:00+00,02:24:XX,3,2,2,4,5,497
2019/01/07 00:00:00+00,02:33:XX,1,2,1,1,1,498
2019/01/07 00:00:00+00,02:35:XX,1,2,1,2,1,499
2019/01/07 00:00:00+00,02:44:XX,1,2,1,3,5,500
2019/01/07 00:00:00+00,03:07:XX,3,2,1,2,1,501
2019/01/07 00:00:00+00,03:08:XX,2,1,1,5,1,502
2019/01/05 00:00:00+00,10:06:XX,1,2,1,1,1,503
2019/01/05 00:00:00+00,10:10:XX,1,1,1,1,1,504
2019/01/05 00:00:00+00,10:14:XX,1,1,1,2,1,505
2019/01/05 00:00:00+00,10:25:XX,1,1,1,5,1,506
2019/01/05 00:00:00+00,10:46:XX,1,1,1,1,1,507
2019/01/05 00:00:00+00,10:53:XX,1,1,1,2,1,508
2019/01/05 00:00:00+00,10:58:XX,1,2,1,2,1,509
2019/01/05 00:00:00+00,11:00:XX,1,2,1,1,1,510
2019/01/05 00:00:00+00,12:33:XX,2,2,1,1,1,511
2019/01/05 00:00:00+00,13:02:XX,1,1,1,1,1,512
2019/01/05 00:00:00+00,13:06:XX,1,2,1,5,1,513
2019/01/05 00:00:00+00,13:07:XX,1,1,1,1,1,514
2019/01/05 00:00:00+00,13:20:XX,1,2,1,2,1,515
2019/01/05 00:00:00+00,13:32:XX,1,2,1,2,1,516
2019/01/05 00:00:00+00,13:33:XX,1,1,1,1,1,517
2019/01/05 00:00:00+00,13:43:XX,1,2,1,1,1,518
2019/01/05 00:00:00+00,15:45:XX,1,2,1,1,1,519
2019/01/05 00:00:00+00,16:02:XX,1,1,1,1,1,520
2019/01/05 00:00:00+00,16:05:XX,4,1,1,1,1,521
2019/01/05 00:00:00+00,16:16:XX,2,2,1,1,1,522
2019/01/05 00:00:00+00,16:17:XX,1,1,1,2,1,523
2019/01/05 00:00:00+00,16:32:XX,6,1,1,1,1,524
2019/01/05 00:00:00+00,16:58:XX,1,1,1,1,1,525
2019/01/05 00:00:00+00,17:00:XX,1,1,1,1,1,526
2019/01/05 00:00:00+00,17:45:XX,3,2,1,1,1,527
2019/01/05 00:00:00+00,18:00:XX,1,2,1,1,1,528
2019/01/05 00:00:00+00,18:19:XX,4,1,1,1,1,529
2019/01/05 00:00:00+00,19:00:XX,1,1,1,1,1,530
2019/01/05 00:00:00+00,19:10:XX,1,1,1,2,1,531
2019/01/05 00:00:00+00,19:13:XX,1,1,1,1,1,532
2019/01/05 00:00:00+00,20:05:XX,3,2,1,1,1,533
2019/01/05 00:00:00+00,22:24:XX,1,1,1,1,1,534
2019/01/05 00:00:00+00,23:00:XX,1,1,2,4,1,535
2019/01/05 00:00:00+00,23:01:XX,2,2,1,1,1,536
2019/01/05 00:00:00+00,23:19:XX,3,2,1,1,3,537
2019/01/05 00:00:00+00,23:29:XX,1,1,1,2,1,538
2019/01/05 00:00:00+00,23:35:XX,1,2,1,5,1,539
2019/01/05 00:00:00+00,23:57:XX,1,1,1,2,1,540
2019/01/06 00:00:00+00,00:11:XX,2,1,1,4,3,541
2019/01/06 00:00:00+00,00:15:XX,1,1,1,1,1,542
2019/01/06 00:00:00+00,00:15:XX,1,2,1,1,1,543
2019/01/06 00:00:00+00,00:20:XX,1,1,1,1,1,544
2019/01/06 00:00:00+00,00:25:XX,1,1,1,1,1,545
2019/01/06 00:00:00+00,00:27:XX,3,1,1,1,1,546
2019/01/06 00:00:00+00,00:30:XX,1,1,1,2,1,547
2019/01/06 00:00:00+00,00:31:XX,1,2,3,2,1,548
2019/01/06 00:00:00+00,01:03:XX,3,1,1,2,1,549
2019/01/06 00:00:00+00,01:14:XX,1,2,1,2,1,550
2019/01/06 00:00:00+00,01:14:XX,1,1,1,2,1,551
2019/01/08 00:00:00+00,00:13:XX,1,2,1,2,1,552
2019/01/06 00:00:00+00,01:20:XX,2,1,1,3,1,553
2019/01/08 00:00:00+00,00:15:XX,1,2,1,3,2,554
2019/01/08 00:00:00+00,00:16:XX,1,1,1,1,1,555
2019/01/08 00:00:00+00,00:18:XX,2,1,1,1,1,556
2019/01/08 00:00:00+00,00:28:XX,1,2,1,2,1,557
2019/01/08 00:00:00+00,00:37:XX,2,1,1,4,4,558
2019/01/08 00:00:00+00,00:39:XX,1,2,1,1,1,559
2019/01/08 00:00:00+00,00:39:XX,1,2,1,2,1,560
2019/01/08 00:00:00+00,00:45:XX,1,1,2,3,3,561
2019/01/08 00:00:00+00,01:05:XX,1,2,1,2,1,562
2019/01/08 00:00:00+00,01:31:XX,1,2,1,1,1,563
2019/01/08 00:00:00+00,01:32:XX,1,1,1,2,1,564
2019/01/08 00:00:00+00,01:40:XX,1,1,1,5,1,565
2019/01/08 00:00:00+00,02:10:XX,3,1,1,2,1,566
2019/01/08 00:00:00+00,02:21:XX,2,1,1,2,1,567
2019/01/08 00:00:00+00,05:42:XX,1,1,1,1,1,568
2019/01/08 00:00:00+00,05:47:XX,1,2,1,1,1,569
2019/01/08 00:00:00+00,05:58:XX,1,1,1,1,1,570
2019/01/08 00:00:00+00,06:00:XX,1,1,1,1,1,571
2019/01/08 00:00:00+00,06:11:XX,1,2,1,1,1,572
2019/01/08 00:00:00+00,06:14:XX,2,1,1,2,1,573
2019/01/08 00:00:00+00,07:23:XX,1,2,1,2,1,574
2019/01/08 00:00:00+00,07:35:XX,1,1,1,1,1,575
2019/01/08 00:00:00+00,07:50:XX,1,1,1,2,1,576
2019/01/08 00:00:00+00,07:54:XX,1,1,1,1,1,577
2019/01/08 00:00:00+00,08:04:XX,1,2,1,2,1,578
2019/01/08 00:00:00+00,08:13:XX,1,1,1,1,1,579
2019/01/08 00:00:00+00,08:15:XX,1,1,1,2,1,580
2019/01/08 00:00:00+00,08:18:XX,1,1,1,1,1,581
2019/01/08 00:00:00+00,08:27:XX,1,2,1,2,1,582
2019/01/08 00:00:00+00,08:35:XX,1,1,1,1,1,583
2019/01/08 00:00:00+00,08:39:XX,1,1,1,2,1,584
2019/01/08 00:00:00+00,08:44:XX,1,1,1,2,1,585
2019/01/08 00:00:00+00,08:58:XX,1,1,1,5,1,586
2019/01/08 00:00:00+00,09:00:XX,1,1,1,2,1,587
2019/01/08 00:00:00+00,09:20:XX,1,1,1,2,1,588
2019/01/08 00:00:00+00,09:30:XX,1,2,1,1,1,589
2019/01/08 00:00:00+00,09:39:XX,6,1,1,1,1,590
2019/01/08 00:00:00+00,09:46:XX,1,2,1,2,1,591
2019/01/08 00:00:00+00,09:47:XX,1,1,1,2,1,592
2019/01/08 00:00:00+00,09:48:XX,1,2,1,2,1,593
2019/01/08 00:00:00+00,09:50:XX,1,1,1,1,1,594
2019/01/08 00:00:00+00,09:50:XX,1,1,1,1,1,595
2019/01/08 00:00:00+00,09:53:XX,2,2,1,1,1,596
2019/01/08 00:00:00+00,09:55:XX,1,1,1,2,1,597
2019/01/08 00:00:00+00,09:55:XX,1,1,1,2,1,598
2019/01/08 00:00:00+00,09:59:XX,4,2,1,2,1,599
2019/01/08 00:00:00+00,10:00:XX,1,1,1,1,1,600
2019/01/08 00:00:00+00,10:00:XX,5,2,1,2,1,601
2019/01/06 00:00:00+00,01:48:XX,1,2,1,1,1,602
2019/01/06 00:00:00+00,01:55:XX,1,1,1,2,1,603
2019/01/06 00:00:00+00,02:00:XX,1,2,1,1,1,604
2019/01/06 00:00:00+00,02:15:XX,1,1,1,1,1,605
2019/01/06 00:00:00+00,03:24:XX,2,1,1,3,5,606
2019/01/06 00:00:00+00,03:30:XX,6,1,1,5,1,607
2019/01/06 00:00:00+00,05:55:XX,3,1,1,5,1,608
2019/01/06 00:00:00+00,06:55:XX,1,2,1,1,1,609
2019/01/06 00:00:00+00,08:10:XX,1,1,1,1,1,610
2019/01/06 00:00:00+00,08:29:XX,1,2,1,2,1,611
2019/01/06 00:00:00+00,09:00:XX,1,1,1,2,1,612
2019/01/06 00:00:00+00,09:00:XX,1,1,1,1,1,613
2019/01/06 00:00:00+00,09:10:XX,1,1,1,1,1,614
2019/01/06 00:00:00+00,09:21:XX,1,1,1,1,1,615
2019/01/06 00:00:00+00,09:22:XX,1,1,1,2,1,616
2019/01/06 00:00:00+00,09:30:XX,1,2,1,1,1,617
2019/01/06 00:00:00+00,09:35:XX,1,1,1,1,1,618
2019/01/06 00:00:00+00,09:40:XX,1,2,1,4,4,619
2019/01/06 00:00:00+00,09:40:XX,1,2,1,2,1,620
2019/01/06 00:00:00+00,09:53:XX,1,2,1,1,1,621
2019/01/06 00:00:00+00,10:04:XX,2,1,1,2,1,622
2019/01/06 00:00:00+00,10:10:XX,1,2,1,1,1,623
2019/01/06 00:00:00+00,10:22:XX,1,1,1,2,1,624
2019/01/06 00:00:00+00,10:37:XX,1,2,1,1,1,625
2019/01/06 00:00:00+00,11:01:XX,1,1,1,1,1,626
2019/01/06 00:00:00+00,11:15:XX,1,1,1,1,1,627
2019/01/06 00:00:00+00,11:30:XX,1,2,1,2,1,628
2019/01/06 00:00:00+00,11:39:XX,1,1,1,2,1,629
2019/01/06 00:00:00+00,11:47:XX,1,1,1,2,1,630
2019/01/06 00:00:00+00,12:10:XX,1,1,1,5,1,631
2019/01/06 00:00:00+00,12:16:XX,1,1,1,2,1,632
2019/01/06 00:00:00+00,12:30:XX,1,1,1,2,1,633
2019/01/06 00:00:00+00,12:31:XX,1,1,1,1,1,634
2019/01/06 00:00:00+00,12:32:XX,1,1,1,1,1,635
2019/01/06 00:00:00+00,12:45:XX,1,1,1,1,1,636
2019/01/06 00:00:00+00,13:00:XX,1,1,1,2,1,637
2019/01/06 00:00:00+00,13:22:XX,1,2,1,5,1,638
2019/01/06 00:00:00+00,13:27:XX,1,2,1,2,1,639
2019/01/06 00:00:00+00,13:35:XX,1,2,1,2,1,640
2019/01/06 00:00:00+00,15:26:XX,3,1,1,1,1,641
2019/01/06 00:00:00+00,15:58:XX,1,1,1,1,1,642
2019/01/06 00:00:00+00,16:34:XX,1,2,1,2,1,643
2019/01/06 00:00:00+00,16:53:XX,1,1,1,2,1,644
2019/01/06 00:00:00+00,17:11:XX,1,1,1,2,1,645
2019/01/07 00:00:00+00,03:48:XX,1,1,1,2,1,646
2019/01/06 00:00:00+00,17:35:XX,6,1,1,2,1,647
2019/01/06 00:00:00+00,18:52:XX,1,2,1,1,1,648
2019/01/06 00:00:00+00,19:09:XX,1,1,1,2,1,649
2019/01/06 00:00:00+00,19:16:XX,1,2,1,1,1,650
2019/01/06 00:00:00+00,19:42:XX,1,1,1,2,1,651
2019/01/07 00:00:00+00,15:04:XX,1,1,1,2,1,652
2019/01/07 00:00:00+00,03:50:XX,1,1,1,3,1,653
2019/01/07 00:00:00+00,05:30:XX,1,2,1,1,1,654
2019/01/07 00:00:00+00,05:43:XX,2,2,1,2,1,655
2019/01/07 00:00:00+00,05:45:XX,1,1,1,2,1,656
2019/01/07 00:00:00+00,06:02:XX,1,1,1,1,1,657
2019/01/07 00:00:00+00,06:08:XX,3,2,1,1,1,658
2019/01/07 00:00:00+00,06:18:XX,1,2,1,2,1,659
2019/01/07 00:00:00+00,06:21:XX,1,2,1,1,1,660
2019/01/07 00:00:00+00,06:29:XX,1,1,1,2,1,661
2019/01/07 00:00:00+00,06:38:XX,1,1,1,1,1,662
2019/01/07 00:00:00+00,06:52:XX,1,1,1,1,1,663
2019/01/07 00:00:00+00,06:55:XX,1,2,1,1,1,664
2019/01/07 00:00:00+00,07:03:XX,1,1,1,1,1,665
2019/01/07 00:00:00+00,07:05:XX,1,1,1,1,1,666
2019/01/07 00:00:00+00,07:10:XX,1,2,1,2,1,667
2019/01/07 00:00:00+00,07:10:XX,1,1,1,5,1,668
2019/01/07 00:00:00+00,07:10:XX,1,2,1,2,1,669
2019/01/07 00:00:00+00,07:20:XX,1,2,1,2,1,670
2019/01/07 00:00:00+00,07:30:XX,1,2,1,2,1,671
2019/01/07 00:00:00+00,07:42:XX,1,1,1,2,1,672
2019/01/07 00:00:00+00,07:45:XX,1,2,1,1,1,673
2019/01/07 00:00:00+00,07:55:XX,1,1,1,2,1,674
2019/01/07 00:00:00+00,08:00:XX,1,2,1,2,1,675
2019/01/07 00:00:00+00,08:09:XX,1,1,1,2,1,676
2019/01/07 00:00:00+00,08:12:XX,2,1,1,5,1,677
2019/01/07 00:00:00+00,08:25:XX,1,2,1,2,1,678
2019/01/07 00:00:00+00,08:25:XX,1,1,1,3,1,679
2019/01/07 00:00:00+00,08:25:XX,2,1,1,1,1,680
2019/01/07 00:00:00+00,08:29:XX,2,1,1,1,1,681
2019/01/07 00:00:00+00,08:30:XX,1,1,1,2,5,682
2019/01/07 00:00:00+00,08:31:XX,1,2,1,2,1,683
2019/01/07 00:00:00+00,08:33:XX,1,2,1,1,1,684
2019/01/07 00:00:00+00,08:40:XX,1,1,1,2,1,685
2019/01/07 00:00:00+00,08:41:XX,2,2,1,4,3,686
2019/01/07 00:00:00+00,08:50:XX,1,2,1,2,1,687
2019/01/07 00:00:00+00,08:55:XX,1,1,1,1,1,688
2019/01/07 00:00:00+00,09:00:XX,1,1,1,2,1,689
2019/01/07 00:00:00+00,09:01:XX,1,2,1,2,1,690
2019/01/07 00:00:00+00,09:05:XX,1,1,1,5,1,691
2019/01/07 00:00:00+00,09:05:XX,6,1,1,1,1,692
2019/01/07 00:00:00+00,09:05:XX,1,2,1,2,1,693
2019/01/07 00:00:00+00,09:05:XX,1,2,1,2,1,694
2019/01/07 00:00:00+00,09:07:XX,1,2,1,1,1,695
2019/01/07 00:00:00+00,09:11:XX,1,2,1,2,1,696
2019/01/07 00:00:00+00,09:14:XX,1,2,1,2,1,697
2019/01/07 00:00:00+00,09:16:XX,1,1,1,2,1,698
2019/01/07 00:00:00+00,09:23:XX,1,2,1,2,1,699
2019/01/07 00:00:00+00,09:24:XX,1,1,1,2,1,700
2019/01/07 00:00:00+00,09:28:XX,1,2,1,1,1,701
2019/01/08 00:00:00+00,10:02:XX,3,2,1,2,1,702
2019/01/08 00:00:00+00,10:06:XX,1,2,1,2,1,703
2019/01/08 00:00:00+00,10:10:XX,1,2,1,1,1,704
2019/01/08 00:00:00+00,10:10:XX,1,2,1,2,1,705
2019/01/08 00:00:00+00,10:19:XX,2,1,1,2,1,706
2019/01/08 00:00:00+00,10:20:XX,1,2,1,2,1,707
2019/01/08 00:00:00+00,10:21:XX,1,1,1,2,1,708
2019/01/08 00:00:00+00,10:21:XX,1,2,1,2,1,709
2019/01/08 00:00:00+00,10:32:XX,1,2,1,2,1,710
2019/01/08 00:00:00+00,10:35:XX,6,2,1,2,1,711
2019/01/08 00:00:00+00,10:38:XX,1,1,1,2,1,712
2019/01/08 00:00:00+00,10:39:XX,3,2,1,2,1,713
2019/01/08 00:00:00+00,10:40:XX,1,2,1,2,1,714
2019/01/08 00:00:00+00,10:44:XX,1,1,1,2,1,715
2019/01/08 00:00:00+00,10:47:XX,1,2,1,2,1,716
2019/01/08 00:00:00+00,10:54:XX,2,1,1,2,1,717
2019/01/08 00:00:00+00,10:55:XX,1,2,1,2,1,718
2019/01/08 00:00:00+00,11:00:XX,1,1,1,2,1,719
2019/01/08 00:00:00+00,11:00:XX,1,1,1,1,1,720
2019/01/08 00:00:00+00,11:04:XX,1,1,1,2,1,721
2019/01/08 00:00:00+00,11:04:XX,2,2,1,2,1,722
2019/01/08 00:00:00+00,11:21:XX,1,1,1,2,1,723
2019/01/08 00:00:00+00,11:56:XX,1,1,1,3,5,724
2019/01/08 00:00:00+00,12:24:XX,6,1,1,5,1,725
2019/01/08 00:00:00+00,12:30:XX,1,1,1,2,1,726
2019/01/08 00:00:00+00,12:33:XX,1,2,1,1,1,727
2019/01/08 00:00:00+00,12:40:XX,1,1,1,2,1,728
2019/01/08 00:00:00+00,12:44:XX,1,2,1,2,1,729
2019/01/08 00:00:00+00,12:55:XX,1,2,1,2,1,730
2019/01/08 00:00:00+00,12:58:XX,1,1,1,2,1,731
2019/01/08 00:00:00+00,13:01:XX,1,2,1,2,1,732
2019/01/08 00:00:00+00,13:10:XX,1,1,1,1,1,733
2019/01/08 00:00:00+00,13:17:XX,1,1,1,1,1,734
2019/01/08 00:00:00+00,13:17:XX,1,1,1,2,1,735
2019/01/08 00:00:00+00,13:19:XX,1,2,1,2,1,736
2019/01/08 00:00:00+00,13:20:XX,1,1,1,2,1,737
2019/01/08 00:00:00+00,13:24:XX,1,1,1,2,1,738
2019/01/08 00:00:00+00,13:25:XX,6,1,1,2,1,739
2019/01/08 00:00:00+00,13:26:XX,1,1,1,2,1,740
2019/01/08 00:00:00+00,13:28:XX,2,1,1,1,1,741
2019/01/08 00:00:00+00,13:31:XX,1,2,1,2,1,742
2019/01/08 00:00:00+00,13:36:XX,1,1,1,2,1,743
2019/01/08 00:00:00+00,13:40:XX,1,1,1,1,1,744
2019/01/08 00:00:00+00,13:40:XX,3,1,1,2,1,745
2019/01/08 00:00:00+00,13:42:XX,1,1,1,2,1,746
2019/01/08 00:00:00+00,13:46:XX,1,2,1,1,1,747
2019/01/08 00:00:00+00,13:50:XX,1,2,1,2,1,748
2019/01/08 00:00:00+00,13:55:XX,1,2,1,1,1,749
2019/01/08 00:00:00+00,14:22:XX,1,1,1,2,3,750
2019/01/08 00:00:00+00,14:50:XX,1,2,1,1,1,751
2019/01/07 00:00:00+00,15:05:XX,1,2,1,2,1,752
2019/01/07 00:00:00+00,15:10:XX,1,1,1,1,1,753
2019/01/07 00:00:00+00,15:28:XX,1,2,1,5,1,754
2019/01/07 00:00:00+00,15:30:XX,2,1,1,1,1,755
2019/01/07 00:00:00+00,15:36:XX,1,1,1,2,1,756
2019/01/07 00:00:00+00,15:40:XX,1,1,1,5,1,757
2019/01/07 00:00:00+00,15:53:XX,1,1,1,5,1,758
2019/01/07 00:00:00+00,15:59:XX,1,1,1,1,1,759
2019/01/07 00:00:00+00,16:00:XX,6,1,1,1,1,760
2019/01/07 00:00:00+00,16:25:XX,1,2,1,1,1,761
2019/01/07 00:00:00+00,16:26:XX,1,2,1,2,1,762
2019/01/07 00:00:00+00,16:27:XX,1,1,1,2,1,763
2019/01/07 00:00:00+00,16:28:XX,3,2,1,1,1,764
2019/01/07 00:00:00+00,16:34:XX,1,2,1,2,1,765
2019/01/07 00:00:00+00,16:47:XX,3,1,1,1,1,766
2019/01/07 00:00:00+00,16:55:XX,1,1,1,3,5,767
2019/01/07 00:00:00+00,17:05:XX,3,1,1,1,1,768
2019/01/07 00:00:00+00,17:05:XX,1,1,1,2,1,769
2019/01/07 00:00:00+00,17:24:XX,1,2,1,1,1,770
2019/01/07 00:00:00+00,17:34:XX,1,1,1,1,1,771
2019/01/07 00:00:00+00,17:37:XX,1,2,1,1,1,772
2019/01/07 00:00:00+00,17:42:XX,1,1,1,1,1,773
2019/01/07 00:00:00+00,17:42:XX,6,1,1,1,1,774
2019/01/07 00:00:00+00,17:48:XX,1,1,1,1,1,775
2019/01/07 00:00:00+00,18:01:XX,1,1,1,1,1,776
2019/01/07 00:00:00+00,18:01:XX,1,1,1,1,1,777
2019/01/07 00:00:00+00,18:04:XX,1,1,1,1,1,778
2019/01/07 00:00:00+00,18:19:XX,1,2,1,1,1,779
2019/01/07 00:00:00+00,18:30:XX,1,1,2,5,1,780
2019/01/07 00:00:00+00,18:51:XX,1,2,1,1,1,781
2019/01/07 00:00:00+00,19:03:XX,4,1,1,1,1,782
2019/01/07 00:00:00+00,19:11:XX,2,1,1,1,1,783
2019/01/07 00:00:00+00,19:21:XX,1,1,1,1,1,784
2019/01/07 00:00:00+00,19:41:XX,1,2,1,1,1,785
2019/01/07 00:00:00+00,19:49:XX,1,1,1,1,1,786
2019/01/07 00:00:00+00,20:07:XX,1,1,1,1,1,787
2019/01/07 00:00:00+00,20:43:XX,1,1,1,1,1,788
2019/01/07 00:00:00+00,21:28:XX,3,2,1,1,1,789
2019/01/07 00:00:00+00,21:29:XX,1,1,1,2,1,790
2019/01/07 00:00:00+00,21:30:XX,1,1,1,1,1,791
2019/01/07 00:00:00+00,21:47:XX,1,1,1,1,1,792
2019/01/07 00:00:00+00,21:56:XX,1,1,1,1,1,793
2019/01/07 00:00:00+00,22:00:XX,1,2,1,1,1,794
2019/01/07 00:00:00+00,22:30:XX,1,1,1,1,1,795
2019/01/07 00:00:00+00,22:36:XX,1,2,1,1,1,796
2019/01/07 00:00:00+00,22:54:XX,1,1,1,2,1,797
2019/01/07 00:00:00+00,23:25:XX,1,1,1,1,1,798
2019/01/07 00:00:00+00,23:42:XX,1,1,1,1,1,799
2019/01/08 00:00:00+00,00:07:XX,1,1,1,1,1,800
2019/01/08 00:00:00+00,14:54:XX,1,2,1,2,1,801
2019/01/08 00:00:00+00,15:10:XX,1,1,1,2,1,802
2019/01/08 00:00:00+00,15:14:XX,1,1,1,1,1,803
2019/01/08 00:00:00+00,15:20:XX,1,2,1,1,1,804
2019/01/08 00:00:00+00,15:29:XX,1,1,1,1,1,805
2019/01/11 00:00:00+00,09:42:XX,1,2,1,1,1,806
2019/01/10 00:00:00+00,14:00:XX,1,1,1,2,1,807
2019/01/08 00:00:00+00,15:37:XX,1,1,1,1,1,808
2019/01/08 00:00:00+00,16:05:XX,1,2,1,1,1,809
2019/01/08 00:00:00+00,16:17:XX,1,1,1,1,1,810
2019/01/08 00:00:00+00,16:40:XX,2,1,1,1,1,811
2019/01/08 00:00:00+00,16:41:XX,1,2,1,1,1,812
2019/01/08 00:00:00+00,17:09:XX,1,1,1,2,1,813
2019/01/08 00:00:00+00,17:39:XX,1,1,1,1,1,814
2019/01/08 00:00:00+00,17:40:XX,1,2,1,1,1,815
2019/01/08 00:00:00+00,20:35:XX,1,1,1,1,1,816
2019/01/08 00:00:00+00,20:37:XX,2,2,1,1,1,817
2019/01/08 00:00:00+00,20:44:XX,2,2,1,1,1,818
2019/01/08 00:00:00+00,20:47:XX,1,1,1,1,1,819
